'ACLSWKR,NOEMP,AMJOCC',-1,-1,-1,-1
'ACLSWKR,YEAR,AMJIND',-1,-1,-1,-1
'ACLSWKR,YEAR,AUNTYPE',-1,-1,-1,-1
'ACLSWKR,YEAR,AMJOCC',-1,-1,-1,-1
'ACLSWKR,AHSCOL,AMJIND',-1,-1,-1,-1
'ACLSWKR,AHSCOL,AUNTYPE',-1,-1,-1,-1
'ACLSWKR,AHSCOL,AMJOCC',-1,-1,-1,-1
'ACLSWKR,AMJIND,CAPGAIN',-1,-1,-1,-1
'ACLSWKR,AMJIND,AHRSPAY',-1,-1,-1,-1
'ACLSWKR,AMJIND,AUNTYPE',-1,-1,-1,-1
'ACLSWKR,AMJIND,WKSWORK',-1,-1,-1,-1
'ACLSWKR,AMJIND,AMJOCC',-1,-1,-1,-1
'ACLSWKR,AMJIND,ADTOCC',-1,-1,-1,-1
'ACLSWKR,AMJIND,ADTIND',-1,-1,-1,-1
'ACLSWKR,AMJIND,GRINREG',-1,-1,-1,-1
'ACLSWKR,AMJIND,AHGA',-1,-1,-1,-1
'ACLSWKR,AMJIND,SEOTR',-1,-1,-1,-1
'ACLSWKR,AMJIND,AWKSTAT',-1,-1,-1,-1
'ACLSWKR,AMJIND,PENATVTY',-1,-1,-1,-1
'ACLSWKR,CAPGAIN,AUNTYPE',-1,-1,-1,-1
'ACLSWKR,CAPGAIN,AMJOCC',-1,-1,-1,-1
'ACLSWKR,AHRSPAY,AUNTYPE',-1,-1,-1,-1
'ACLSWKR,AHRSPAY,AMJOCC',-1,-1,-1,-1
'ACLSWKR,AUNTYPE,WKSWORK',-1,-1,-1,-1
'ACLSWKR,AUNTYPE,AMJOCC',-1,-1,-1,-1
'ACLSWKR,AUNTYPE,ADTOCC',-1,-1,-1,-1
'ACLSWKR,AUNTYPE,ADTIND',-1,-1,-1,-1
'ACLSWKR,AUNTYPE,GRINREG',-1,-1,-1,-1
'ACLSWKR,AUNTYPE,AHGA',-1,-1,-1,-1
'ACLSWKR,AUNTYPE,SEOTR',-1,-1,-1,-1
'ACLSWKR,AUNTYPE,AWKSTAT',-1,-1,-1,-1
'ACLSWKR,AUNTYPE,PENATVTY',-1,-1,-1,-1
'ACLSWKR,WKSWORK,AMJOCC',-1,-1,-1,-1
'ACLSWKR,AMJOCC,ADTOCC',-1,-1,-1,-1
'ACLSWKR,AMJOCC,ADTIND',-1,-1,-1,-1
'ACLSWKR,AMJOCC,GRINREG',-1,-1,-1,-1
'ACLSWKR,AMJOCC,AHGA',-1,-1,-1,-1
'ACLSWKR,AMJOCC,SEOTR',-1,-1,-1,-1
'ACLSWKR,AMJOCC,AWKSTAT',-1,-1,-1,-1
'ACLSWKR,AMJOCC,PENATVTY',-1,-1,-1,-1
'ACLSWKR,ADTOCC,ADTIND',-1,-1,-1,-1
'VETYN,AMJIND,AMJOCC',-1,-1,-1,-1
'VETYN,AMJIND,ADTOCC',-1,-1,-1,-1
'VETYN,AMJIND,ADTIND',-1,-1,-1,-1
'VETYN,AMJOCC,ADTOCC',-1,-1,-1,-1
'VETYN,AMJOCC,ADTIND',-1,-1,-1,-1
'VETYN,ADTOCC,ADTIND',-1,-1,-1,-1
'PARENT,AMJIND,AMJOCC',-1,-1,-1,-1
'PARENT,AMJIND,ADTOCC',-1,-1,-1,-1
'PARENT,AMJIND,ADTIND',-1,-1,-1,-1
'PARENT,AMJOCC,ADTOCC',-1,-1,-1,-1
'PARENT,AMJOCC,ADTIND',-1,-1,-1,-1
'PARENT,ADTOCC,ADTIND',-1,-1,-1,-1
'HHDREL,AMJIND,AMJOCC',-1,-1,-1,-1
'HHDREL,AMJIND,ADTOCC',-1,-1,-1,-1
'HHDREL,AMJIND,ADTIND',-1,-1,-1,-1
'HHDREL,AMJOCC,ADTOCC',-1,-1,-1,-1
'HHDREL,AMJOCC,ADTIND',-1,-1,-1,-1
'HHDREL,ADTOCC,ADTIND',-1,-1,-1,-1
'FILESTAT,AMJIND,AMJOCC',-1,-1,-1,-1
'FILESTAT,AMJIND,ADTIND',-1,-1,-1,-1
'FILESTAT,AMJOCC,ADTOCC',-1,-1,-1,-1
'FILESTAT,AMJOCC,ADTIND',-1,-1,-1,-1
'FILESTAT,ADTOCC,ADTIND',-1,-1,-1,-1
'CAPLOSS,AMJIND,AMJOCC',-1,-1,-1,-1
'CAPLOSS,AMJIND,ADTIND',-1,-1,-1,-1
'CAPLOSS,AMJOCC,ADTOCC',-1,-1,-1,-1
'CAPLOSS,AMJOCC,ADTIND',-1,-1,-1,-1
'CAPLOSS,ADTOCC,ADTIND',-1,-1,-1,-1
'NOEMP,AMJIND,AMJOCC',-1,-1,-1,-1
'NOEMP,AMJIND,ADTIND',-1,-1,-1,-1
'NOEMP,AMJOCC,ADTOCC',-1,-1,-1,-1
'NOEMP,AMJOCC,ADTIND',-1,-1,-1,-1
'NOEMP,ADTOCC,ADTIND',-1,-1,-1,-1
'YEAR,AMJIND,AMJOCC',-1,-1,-1,-1
'YEAR,AMJIND,ADTOCC',-1,-1,-1,-1
'YEAR,AMJIND,ADTIND',-1,-1,-1,-1
'YEAR,AMJOCC,ADTOCC',-1,-1,-1,-1
'YEAR,AMJOCC,ADTIND',-1,-1,-1,-1
'YEAR,ADTOCC,ADTIND',-1,-1,-1,-1
'AHSCOL,AMJIND,AMJOCC',-1,-1,-1,-1
'AHSCOL,AMJIND,ADTOCC',-1,-1,-1,-1
'AHSCOL,AMJIND,ADTIND',-1,-1,-1,-1
'AHSCOL,AMJOCC,ADTOCC',-1,-1,-1,-1
'AHSCOL,AMJOCC,ADTIND',-1,-1,-1,-1
'AHSCOL,ADTOCC,ADTIND',-1,-1,-1,-1
'AMJIND,CAPGAIN,AMJOCC',-1,-1,-1,-1
'AMJIND,CAPGAIN,ADTOCC',-1,-1,-1,-1
'AMJIND,CAPGAIN,ADTIND',-1,-1,-1,-1
'AMJIND,AHRSPAY,AMJOCC',-1,-1,-1,-1
'AMJIND,AHRSPAY,ADTOCC',-1,-1,-1,-1
'AMJIND,AHRSPAY,ADTIND',-1,-1,-1,-1
'AMJIND,AUNTYPE,AMJOCC',-1,-1,-1,-1
'AMJIND,AUNTYPE,ADTOCC',-1,-1,-1,-1
'AMJIND,AUNTYPE,ADTIND',-1,-1,-1,-1
'AMJIND,WKSWORK,AMJOCC',-1,-1,-1,-1
'AMJIND,WKSWORK,ADTOCC',-1,-1,-1,-1
'AMJIND,WKSWORK,ADTIND',-1,-1,-1,-1
'AMJIND,AMJOCC,ADTOCC',-1,-1,-1,-1
'AMJIND,AMJOCC,ADTIND',-1,-1,-1,-1
'AMJIND,AMJOCC,GRINREG',-1,-1,-1,-1
'AMJIND,AMJOCC,AHGA',-1,-1,-1,-1
'AMJIND,AMJOCC,SEOTR',-1,-1,-1,-1
'AMJIND,AMJOCC,AWKSTAT',-1,-1,-1,-1
'AMJIND,AMJOCC,PENATVTY',-1,-1,-1,-1
'AMJIND,ADTOCC,ADTIND',-1,-1,-1,-1
'AMJIND,ADTOCC,GRINREG',-1,-1,-1,-1
'AMJIND,ADTOCC,AHGA',-1,-1,-1,-1
'AMJIND,ADTOCC,SEOTR',-1,-1,-1,-1
'AMJIND,ADTOCC,AWKSTAT',-1,-1,-1,-1
'AMJIND,ADTOCC,PENATVTY',-1,-1,-1,-1
'AMJIND,ADTIND,GRINREG',-1,-1,-1,-1
'AMJIND,ADTIND,AHGA',-1,-1,-1,-1
'AMJIND,ADTIND,SEOTR',-1,-1,-1,-1
'AMJIND,ADTIND,AWKSTAT',-1,-1,-1,-1
'AMJIND,ADTIND,PENATVTY',-1,-1,-1,-1
'CAPGAIN,AMJOCC,ADTOCC',-1,-1,-1,-1
'CAPGAIN,AMJOCC,ADTIND',-1,-1,-1,-1
'CAPGAIN,ADTOCC,ADTIND',-1,-1,-1,-1
'AHRSPAY,AMJOCC,ADTOCC',-1,-1,-1,-1
'AHRSPAY,AMJOCC,ADTIND',-1,-1,-1,-1
'AHRSPAY,ADTOCC,ADTIND',-1,-1,-1,-1
'AUNTYPE,AMJOCC,ADTOCC',-1,-1,-1,-1
'AUNTYPE,AMJOCC,ADTIND',-1,-1,-1,-1
'AUNTYPE,ADTOCC,ADTIND',-1,-1,-1,-1
'WKSWORK,AMJOCC,ADTOCC',-1,-1,-1,-1
'WKSWORK,AMJOCC,ADTIND',-1,-1,-1,-1
'WKSWORK,ADTOCC,ADTIND',-1,-1,-1,-1
'AMJOCC,ADTOCC,ADTIND',-1,-1,-1,-1
'AMJOCC,ADTOCC,GRINREG',-1,-1,-1,-1
'AMJOCC,ADTOCC,AHGA',-1,-1,-1,-1
'AMJOCC,ADTOCC,SEOTR',-1,-1,-1,-1
'AMJOCC,ADTOCC,AWKSTAT',-1,-1,-1,-1
'AMJOCC,ADTOCC,PENATVTY',-1,-1,-1,-1
'AMJOCC,ADTIND,GRINREG',-1,-1,-1,-1
'AMJOCC,ADTIND,AHGA',-1,-1,-1,-1
'AMJOCC,ADTIND,SEOTR',-1,-1,-1,-1
'AMJOCC,ADTIND,AWKSTAT',-1,-1,-1,-1
'AMJOCC,ADTIND,PENATVTY',-1,-1,-1,-1
'ADTOCC,ADTIND,GRINREG',-1,-1,-1,-1
'ADTOCC,ADTIND,AHGA',-1,-1,-1,-1
'ADTOCC,ADTIND,SEOTR',-1,-1,-1,-1
'ADTOCC,ADTIND,AWKSTAT',-1,-1,-1,-1
'ADTOCC,ADTIND,PENATVTY',-1,-1,-1,-1
'ASEX,DIVVAL,CAPGAIN',0.049705837,0.572282345,0.049510558,0.566278694
'DIVVAL,AHRSPAY',,0.079132846,0.586900339,0.078684705,0.583737472
'DIVVAL,CAPLOSS',,0.082167991,0.613309643,0.081751731,0.610248949
'DIVVAL,CAPLOSS,AHRSPAY',0.076813739,0.628331449,0.076515346,0.623181377
'DIVVAL,SEOTR',,0.074697688,0.631965757,0.073608618,0.639346912
'DIVVAL,AHRSPAY,SEOTR',0.070134284,0.645856889,0.069366077,0.650986098
'ASEX,CAPLOSS,ADTOCC',0.025627735,0.655548377,0.025722407,0.658583899
'ASEX,DIVVAL',,0.035235464,0.660555645,0.034912798,0.658745554
'ASEX,DIVVAL,AHRSPAY',0.033060633,0.67250848,0.032754125,0.669576463
'DIVVAL,CAPLOSS,SEOTR',0.07251217,0.666855112,0.071599555,0.672647915
'ASEX,HHDREL,ADTOCC',0.021844492,0.67048942,0.021779089,0.673617847
'ASEX,NOEMP,ADTOCC',0.023217788,0.67048942,0.023275199,0.673941157
'ASEX,AHRSPAY,ADTOCC',0.023180383,0.671458569,0.023189707,0.674264468
'ASEX,WKSWORK,ADTOCC',0.0234155,0.671377806,0.023360691,0.674426124
'ASEX,ADTOCC',,0.023100229,0.671700856,0.023157647,0.674587779
'ASEX,ADTOCC,SEOTR',0.021994111,0.676950412,0.0219287,0.681053993
'ASEX,DIVVAL,CAPLOSS',0.033883542,0.690518495,0.033619732,0.687681862
'DIVVAL,MIGSAME,CAPGAIN',0.053387553,0.704813439,0.053240147,0.700129324
'ASEX,FILESTAT,ADTOCC',0.018702476,0.700775319,0.018712063,0.706757194
'ASEX,MIGSAME,ADTOCC',0.023126947,0.71531255,0.023649226,0.710636922
'ASEX,DIVVAL,SEOTR',0.030420913,0.706024875,0.029676413,0.711121888
'ASEX,ADTOCC,AHGA',0.013187917,0.710547569,0.013123023,0.719366311
'HHDFMX,ADTOCC,AHGA',0.011761185,0.724761751,0.011616226,0.726964113
'ASEX,DIVVAL,ADTOCC',0.02203686,0.727265385,0.021458494,0.727125768
'DIVVAL,YEAR,CAPGAIN',0.053002816,0.728315296,0.05304779,0.730358875
'DIVVAL,MIGSAME,CAPLOSS',0.048412694,0.746244549,0.04767248,0.738603298
'ASEX,YEAR,ADTOCC',0.023164352,0.742691003,0.023328631,0.74199806
'CAPGAIN,ADTOCC,AHGA',0.009351238,0.743821677,0.008709498,0.744261235
'DIVVAL,MIGSAME,ADTOCC',0.037362203,0.750848005,0.037285201,0.750404138
'DIVVAL,MIGSAME',,0.042337061,0.772169278,0.041923143,0.765923052
'DIVVAL,CAPLOSS,YEAR',0.048407351,0.763446939,0.048324357,0.76980278
'MIGSAME,CAPLOSS,ADTOCC',0.023324659,0.771603941,0.023488929,0.769964436
'DIVVAL,MIGSAME,AHRSPAY',0.039526346,0.780972379,0.039240831,0.774652441
'DIVVAL,ADTOCC,AHGA',0.009217649,0.774834437,0.008837736,0.774975752
'DIVVAL,YEAR,ADTOCC',0.037666786,0.773784526,0.036975293,0.775622373
'MIGSAME,HHDREL,ADTOCC',0.01719559,0.778226458,0.017675472,0.778047203
'HHDREL,YEAR,ADTOCC',0.018836065,0.778064933,0.018562452,0.783220175
'ACLSWKR,CAPGAIN,AHGA',0.008368022,0.782426102,0.008709498,0.78338183
'CAPGAIN,AMJOCC,AHGA',0.006919916,0.786544985,0.006978285,0.786291626
'HHDREL,CAPGAIN,ADTOCC',0.008058095,0.785898885,0.007993503,0.787584869
'AMARITL,CAPGAIN,ADTOCC',0.010697816,0.781699241,0.010120116,0.788716457
'ADTOCC,AHGA,SEOTR',0.010462699,0.782829914,0.01007737,0.789039767
'ASEX,WKSWORK,AHGA',0.012642874,0.791713778,0.012139865,0.789363078
'VETQVA,ADTOCC,AHGA',0.009319176,0.784122113,0.008912542,0.789686389
'MIGSAME,WKSWORK,ADTOCC',0.021336853,0.791309966,0.021137899,0.789848044
'MIGSAME,ADTOCC',,0.020978834,0.791390728,0.020945542,0.790009699
'MIGSAME,AHRSPAY,ADTOCC',0.020978834,0.791390728,0.020945542,0.790009699
'ASEX,ACLSWKR,AHGA',0.009805441,0.788564045,0.009297256,0.790171355
'ASEX,AMJIND,ADTOCC',0.010126055,0.789452431,0.009852954,0.790817976
'VETYN,ADTOCC,AHGA',0.009014593,0.784929737,0.008634693,0.790979631
'ADTOCC,GRINREG,AHGA',0.009922999,0.787837183,0.00964991,0.791141287
'AUNMEM,ADTOCC,AHGA',0.009853533,0.786868034,0.009201077,0.792111219
'PEMNTVTY,ADTOCC,AHGA',0.009527575,0.786141173,0.008965974,0.792596185
'ADTOCC,AHGA',,0.010291705,0.786706509,0.009927759,0.793242806
'AAGE,ADTOCC,AHGA',0.010291705,0.786706509,0.009927759,0.793242806
'HHDFMX,CAPGAIN,ADTOCC',0.007459616,0.788967857,0.007587416,0.793242806
'AHRSPAY,ADTOCC,AHGA',0.010297049,0.786544985,0.009927759,0.793242806
'PARENT,ADTOCC,AHGA',0.00893444,0.786948797,0.008538514,0.793566117
'AHSCOL,ADTOCC,AHGA',0.008998563,0.787029559,0.008463709,0.793566117
'AUNTYPE,ADTOCC,AHGA',0.009185587,0.788240995,0.008891169,0.793566117
'PEFNTVTY,ADTOCC,AHGA',0.009490171,0.78638346,0.009062153,0.794051083
'ASEX,CAPGAIN,AHGA',0.007010757,0.795428848,0.006817988,0.794212738
'ASEX,AMARITL,AHGA',0.011665001,0.796236472,0.01114602,0.794374394
'PRCITSHP,ADTOCC,AHGA',0.009527575,0.788725569,0.00904078,0.79485936
'DIVVAL,YEAR',,0.042278282,0.789775481,0.042136873,0.795021015
'ASEX,CAPGAIN,ADTOCC',0.011077209,0.799951543,0.010793366,0.796152603
